"","geoid","region_name","year","value","region_type","measure","measure_type","measure_units"
"237",51013100100,"Census Tract 1001, Arlington County, Virginia",2017,13.41938884,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"238",51013100100,"Census Tract 1001, Arlington County, Virginia",2017,13.41938884,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"239",51013100100,"Census Tract 1001, Arlington County, Virginia",2017,13.41938884,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"240",51013100100,"Census Tract 1001, Arlington County, Virginia",2017,13.41938884,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"241",51013100100,"Census Tract 1001, Arlington County, Virginia",2018,9.66576133,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"242",51013100100,"Census Tract 1001, Arlington County, Virginia",2018,9.66576133,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"243",51013100100,"Census Tract 1001, Arlington County, Virginia",2018,9.66576133,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"244",51013100100,"Census Tract 1001, Arlington County, Virginia",2018,9.66576133,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"245",51013100100,"Census Tract 1001, Arlington County, Virginia",2018,9.66576133,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"246",51013100100,"Census Tract 1001, Arlington County, Virginia",2019,14.04552605,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"247",51013100100,"Census Tract 1001, Arlington County, Virginia",2019,14.04552605,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"248",51013100100,"Census Tract 1001, Arlington County, Virginia",2019,14.04552605,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"249",51013100100,"Census Tract 1001, Arlington County, Virginia",2019,14.04552605,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"250",51013100100,"Census Tract 1001, Arlington County, Virginia",2019,14.04552605,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"251",51013100200,"Census Tract 1002, Arlington County, Virginia",2015,10.82678344,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"252",51013100200,"Census Tract 1002, Arlington County, Virginia",2015,10.82678344,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"253",51013100200,"Census Tract 1002, Arlington County, Virginia",2015,10.82678344,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"254",51013100200,"Census Tract 1002, Arlington County, Virginia",2015,10.82678344,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"255",51013100200,"Census Tract 1002, Arlington County, Virginia",2015,10.82678344,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"256",51013100200,"Census Tract 1002, Arlington County, Virginia",2016,8.396584103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"257",51013100200,"Census Tract 1002, Arlington County, Virginia",2016,8.396584103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"258",51013100200,"Census Tract 1002, Arlington County, Virginia",2016,8.396584103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"259",51013100200,"Census Tract 1002, Arlington County, Virginia",2016,8.396584103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"260",51013100200,"Census Tract 1002, Arlington County, Virginia",2016,8.396584103,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"261",51013100200,"Census Tract 1002, Arlington County, Virginia",2017,13.74296492,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"262",51013100200,"Census Tract 1002, Arlington County, Virginia",2017,13.74296492,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"263",51013100200,"Census Tract 1002, Arlington County, Virginia",2017,13.74296492,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"264",51013100200,"Census Tract 1002, Arlington County, Virginia",2017,13.74296492,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"265",51013100200,"Census Tract 1002, Arlington County, Virginia",2017,13.74296492,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"266",51013100200,"Census Tract 1002, Arlington County, Virginia",2018,10.31846272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"267",51013100200,"Census Tract 1002, Arlington County, Virginia",2018,10.31846272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"268",51013100200,"Census Tract 1002, Arlington County, Virginia",2018,10.31846272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"269",51013100200,"Census Tract 1002, Arlington County, Virginia",2018,10.31846272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"270",51013100200,"Census Tract 1002, Arlington County, Virginia",2018,10.31846272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"271",51013100200,"Census Tract 1002, Arlington County, Virginia",2019,10.86037587,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"272",51013100200,"Census Tract 1002, Arlington County, Virginia",2019,10.86037587,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"273",51013100200,"Census Tract 1002, Arlington County, Virginia",2019,10.86037587,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"274",51013100200,"Census Tract 1002, Arlington County, Virginia",2019,10.86037587,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"275",51013100200,"Census Tract 1002, Arlington County, Virginia",2019,10.86037587,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"276",51013100300,"Census Tract 1003, Arlington County, Virginia",2015,9.779565741,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"277",51013100300,"Census Tract 1003, Arlington County, Virginia",2015,9.779565741,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"278",51013100300,"Census Tract 1003, Arlington County, Virginia",2015,9.779565741,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"279",51013100300,"Census Tract 1003, Arlington County, Virginia",2015,9.779565741,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"280",51013100300,"Census Tract 1003, Arlington County, Virginia",2015,9.779565741,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"281",51013100300,"Census Tract 1003, Arlington County, Virginia",2016,12.99202346,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"282",51013100300,"Census Tract 1003, Arlington County, Virginia",2016,12.99202346,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"283",51013100300,"Census Tract 1003, Arlington County, Virginia",2016,12.99202346,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"284",51013100300,"Census Tract 1003, Arlington County, Virginia",2016,12.99202346,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"285",51013100300,"Census Tract 1003, Arlington County, Virginia",2016,12.99202346,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"286",51013100300,"Census Tract 1003, Arlington County, Virginia",2017,23.83329349,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"287",51013100300,"Census Tract 1003, Arlington County, Virginia",2017,23.83329349,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"288",51013100300,"Census Tract 1003, Arlington County, Virginia",2017,23.83329349,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"289",51013100300,"Census Tract 1003, Arlington County, Virginia",2017,23.83329349,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"290",51013100300,"Census Tract 1003, Arlington County, Virginia",2017,23.83329349,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"291",51013100300,"Census Tract 1003, Arlington County, Virginia",2018,13.24289218,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"292",51013100300,"Census Tract 1003, Arlington County, Virginia",2018,13.24289218,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"293",51013100300,"Census Tract 1003, Arlington County, Virginia",2018,13.24289218,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"294",51013100300,"Census Tract 1003, Arlington County, Virginia",2018,13.24289218,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"295",51013100300,"Census Tract 1003, Arlington County, Virginia",2018,13.24289218,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"296",51013100300,"Census Tract 1003, Arlington County, Virginia",2019,8.445015089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"297",51013100300,"Census Tract 1003, Arlington County, Virginia",2019,8.445015089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"298",51013100300,"Census Tract 1003, Arlington County, Virginia",2019,8.445015089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"299",51013100300,"Census Tract 1003, Arlington County, Virginia",2019,8.445015089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"300",51013100300,"Census Tract 1003, Arlington County, Virginia",2019,8.445015089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"301",51013100400,"Census Tract 1004, Arlington County, Virginia",2015,17.21637013,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"302",51013100400,"Census Tract 1004, Arlington County, Virginia",2015,17.21637013,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"303",51013100400,"Census Tract 1004, Arlington County, Virginia",2015,17.21637013,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"304",51013100400,"Census Tract 1004, Arlington County, Virginia",2015,17.21637013,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"305",51013100400,"Census Tract 1004, Arlington County, Virginia",2015,17.21637013,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"306",51013100400,"Census Tract 1004, Arlington County, Virginia",2016,8.701790381,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"307",51013100400,"Census Tract 1004, Arlington County, Virginia",2016,8.701790381,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"308",51013100400,"Census Tract 1004, Arlington County, Virginia",2016,8.701790381,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"309",51013100400,"Census Tract 1004, Arlington County, Virginia",2016,8.701790381,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"310",51013100400,"Census Tract 1004, Arlington County, Virginia",2016,8.701790381,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"311",51013100400,"Census Tract 1004, Arlington County, Virginia",2017,12.71168564,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"312",51013100400,"Census Tract 1004, Arlington County, Virginia",2017,12.71168564,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"313",51013100400,"Census Tract 1004, Arlington County, Virginia",2017,12.71168564,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"314",51013100400,"Census Tract 1004, Arlington County, Virginia",2017,12.71168564,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"315",51013100400,"Census Tract 1004, Arlington County, Virginia",2017,12.71168564,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"316",51013100400,"Census Tract 1004, Arlington County, Virginia",2018,12.20750234,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"317",51013100400,"Census Tract 1004, Arlington County, Virginia",2018,12.20750234,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"318",51013100400,"Census Tract 1004, Arlington County, Virginia",2018,12.20750234,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"319",51013100400,"Census Tract 1004, Arlington County, Virginia",2018,12.20750234,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"320",51013100400,"Census Tract 1004, Arlington County, Virginia",2018,12.20750234,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"321",51013100400,"Census Tract 1004, Arlington County, Virginia",2019,10.36673437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"322",51013100400,"Census Tract 1004, Arlington County, Virginia",2019,10.36673437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"323",51013100400,"Census Tract 1004, Arlington County, Virginia",2019,10.36673437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"324",51013100400,"Census Tract 1004, Arlington County, Virginia",2019,10.36673437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"325",51013100400,"Census Tract 1004, Arlington County, Virginia",2019,10.36673437,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"326",51013100500,"Census Tract 1005, Arlington County, Virginia",2015,7.025835722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"327",51013100500,"Census Tract 1005, Arlington County, Virginia",2015,7.025835722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"328",51013100500,"Census Tract 1005, Arlington County, Virginia",2015,7.025835722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"329",51013100500,"Census Tract 1005, Arlington County, Virginia",2015,7.025835722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"330",51013100500,"Census Tract 1005, Arlington County, Virginia",2015,7.025835722,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"331",51013100500,"Census Tract 1005, Arlington County, Virginia",2016,17.00012632,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"332",51013100500,"Census Tract 1005, Arlington County, Virginia",2016,17.00012632,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"333",51013100500,"Census Tract 1005, Arlington County, Virginia",2016,17.00012632,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"334",51013100500,"Census Tract 1005, Arlington County, Virginia",2016,17.00012632,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"335",51013100500,"Census Tract 1005, Arlington County, Virginia",2016,17.00012632,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"336",51013100500,"Census Tract 1005, Arlington County, Virginia",2017,24.63040111,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"337",51013100500,"Census Tract 1005, Arlington County, Virginia",2017,24.63040111,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"338",51013100500,"Census Tract 1005, Arlington County, Virginia",2017,24.63040111,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"339",51013100500,"Census Tract 1005, Arlington County, Virginia",2017,24.63040111,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"340",51013100500,"Census Tract 1005, Arlington County, Virginia",2017,24.63040111,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"341",51013100500,"Census Tract 1005, Arlington County, Virginia",2018,11.41052359,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"342",51013100500,"Census Tract 1005, Arlington County, Virginia",2018,11.41052359,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"343",51013100500,"Census Tract 1005, Arlington County, Virginia",2018,11.41052359,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"344",51013100500,"Census Tract 1005, Arlington County, Virginia",2018,11.41052359,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"345",51013100500,"Census Tract 1005, Arlington County, Virginia",2018,11.41052359,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"346",51013100500,"Census Tract 1005, Arlington County, Virginia",2019,7.668973002,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"347",51013100500,"Census Tract 1005, Arlington County, Virginia",2019,7.668973002,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"348",51013100500,"Census Tract 1005, Arlington County, Virginia",2019,7.668973002,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"349",51013100500,"Census Tract 1005, Arlington County, Virginia",2019,7.668973002,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"350",51013100500,"Census Tract 1005, Arlington County, Virginia",2019,7.668973002,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"351",51013100600,"Census Tract 1006, Arlington County, Virginia",2015,10.01530447,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
