geoid,measure,value,year,region_type,measure_type,region_name
110010073011,pop_fem_over14,1213,2021,block group,count,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia"
110010073041,pop_fem_over14,1228,2021,block group,count,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia"
110010073042,pop_fem_over14,564,2021,block group,count,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia"
110010073043,pop_fem_over14,277,2021,block group,count,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia"
110010074011,pop_fem_over14,341,2021,block group,count,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia"
110010074012,pop_fem_over14,424,2021,block group,count,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia"
110010074031,pop_fem_over14,1316,2021,block group,count,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia"
110010074041,pop_fem_over14,653,2021,block group,count,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia"
110010074042,pop_fem_over14,768,2021,block group,count,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia"
110010074043,pop_fem_over14,91,2021,block group,count,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia"
110010074061,pop_fem_over14,1140,2021,block group,count,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia"
110010074062,pop_fem_over14,661,2021,block group,count,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia"
110010074071,pop_fem_over14,665,2021,block group,count,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia"
110010074072,pop_fem_over14,1031,2021,block group,count,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia"
110010074081,pop_fem_over14,1037,2021,block group,count,"Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia"
110010074091,pop_fem_over14,416,2021,block group,count,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia"
110010074092,pop_fem_over14,785,2021,block group,count,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia"
110010074093,pop_fem_over14,571,2021,block group,count,"Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia"
110010075021,pop_fem_over14,1718,2021,block group,count,"Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia"
110010075022,pop_fem_over14,730,2021,block group,count,"Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia"
110010075031,pop_fem_over14,416,2021,block group,count,"Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia"
110010075032,pop_fem_over14,655,2021,block group,count,"Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia"
110010075041,pop_fem_over14,1154,2021,block group,count,"Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia"
110010076011,pop_fem_over14,422,2021,block group,count,"Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia"
110010076012,pop_fem_over14,328,2021,block group,count,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia"
110010076013,pop_fem_over14,759,2021,block group,count,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia"
110010076014,pop_fem_over14,420,2021,block group,count,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia"
110010076015,pop_fem_over14,408,2021,block group,count,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia"
110010076031,pop_fem_over14,700,2021,block group,count,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia"
110010076032,pop_fem_over14,400,2021,block group,count,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia"
110010076033,pop_fem_over14,234,2021,block group,count,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia"
110010076034,pop_fem_over14,722,2021,block group,count,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia"
110010076041,pop_fem_over14,691,2021,block group,count,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia"
110010076042,pop_fem_over14,817,2021,block group,count,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia"
110010076043,pop_fem_over14,341,2021,block group,count,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia"
110010076051,pop_fem_over14,481,2021,block group,count,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia"
110010076052,pop_fem_over14,1259,2021,block group,count,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia"
110010076053,pop_fem_over14,369,2021,block group,count,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia"
110010077031,pop_fem_over14,307,2021,block group,count,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia"
110010077032,pop_fem_over14,918,2021,block group,count,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia"
110010077033,pop_fem_over14,1357,2021,block group,count,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia"
110010077034,pop_fem_over14,232,2021,block group,count,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia"
110010077071,pop_fem_over14,1216,2021,block group,count,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia"
110010077072,pop_fem_over14,793,2021,block group,count,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia"
110010077081,pop_fem_over14,722,2021,block group,count,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia"
110010077082,pop_fem_over14,658,2021,block group,count,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia"
110010077091,pop_fem_over14,663,2021,block group,count,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia"
110010077092,pop_fem_over14,470,2021,block group,count,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia"
110010078031,pop_fem_over14,547,2021,block group,count,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia"
110010078032,pop_fem_over14,456,2021,block group,count,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia"
110010078033,pop_fem_over14,258,2021,block group,count,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia"
110010078034,pop_fem_over14,565,2021,block group,count,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia"
110010078041,pop_fem_over14,394,2021,block group,count,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia"
110010078042,pop_fem_over14,879,2021,block group,count,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia"
110010078043,pop_fem_over14,505,2021,block group,count,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia"
110010078061,pop_fem_over14,734,2021,block group,count,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia"
110010078062,pop_fem_over14,481,2021,block group,count,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia"
110010078071,pop_fem_over14,754,2021,block group,count,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia"
110010078072,pop_fem_over14,475,2021,block group,count,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia"
110010078081,pop_fem_over14,1105,2021,block group,count,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia"
110010078082,pop_fem_over14,490,2021,block group,count,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia"
110010078083,pop_fem_over14,304,2021,block group,count,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia"
110010078091,pop_fem_over14,810,2021,block group,count,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia"
110010078092,pop_fem_over14,658,2021,block group,count,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia"
110010079011,pop_fem_over14,424,2021,block group,count,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia"
110010079012,pop_fem_over14,382,2021,block group,count,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia"
110010079013,pop_fem_over14,443,2021,block group,count,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia"
110010079014,pop_fem_over14,735,2021,block group,count,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia"
110010079031,pop_fem_over14,890,2021,block group,count,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia"
110010080011,pop_fem_over14,296,2021,block group,count,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia"
110010080012,pop_fem_over14,824,2021,block group,count,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia"
110010080013,pop_fem_over14,263,2021,block group,count,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia"
110010080021,pop_fem_over14,515,2021,block group,count,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia"
110010080022,pop_fem_over14,934,2021,block group,count,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia"
110010081001,pop_fem_over14,368,2021,block group,count,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia"
110010081002,pop_fem_over14,524,2021,block group,count,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia"
110010081003,pop_fem_over14,534,2021,block group,count,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia"
110010082001,pop_fem_over14,599,2021,block group,count,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia"
110010082002,pop_fem_over14,1012,2021,block group,count,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia"
110010083011,pop_fem_over14,648,2021,block group,count,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia"
110010083012,pop_fem_over14,469,2021,block group,count,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia"
110010083021,pop_fem_over14,1175,2021,block group,count,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia"
110010084021,pop_fem_over14,469,2021,block group,count,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia"
110010084022,pop_fem_over14,742,2021,block group,count,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia"
110010084101,pop_fem_over14,617,2021,block group,count,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia"
110010087011,pop_fem_over14,696,2021,block group,count,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia"
110010087012,pop_fem_over14,445,2021,block group,count,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia"
110010087021,pop_fem_over14,747,2021,block group,count,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia"
110010087022,pop_fem_over14,1110,2021,block group,count,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia"
