geoid,measure,value,year,region_type,measure_type
511539014132,pediat_2sfca,0.916547509731294,2021,block group,index
511539014141,pediat_2sfca,0.784839877096101,2021,block group,index
511539014142,pediat_2sfca,0.933493797483582,2021,block group,index
511539014143,pediat_2sfca,0.842576357776562,2021,block group,index
511539014151,pediat_2sfca,1.100701859346,2021,block group,index
511539014152,pediat_2sfca,0.823642742938919,2021,block group,index
511539014161,pediat_2sfca,0.856835955235334,2021,block group,index
511539014162,pediat_2sfca,0.848171843596595,2021,block group,index
511539014171,pediat_2sfca,0.708339657076602,2021,block group,index
511539014172,pediat_2sfca,0.773985635062851,2021,block group,index
511539015031,pediat_2sfca,0.983891421777134,2021,block group,index
511539015032,pediat_2sfca,1.09716206124197,2021,block group,index
511539015033,pediat_2sfca,0.89927342551695,2021,block group,index
511539015034,pediat_2sfca,1.31979793712509,2021,block group,index
511539015041,pediat_2sfca,1.29135520520145,2021,block group,index
511539015042,pediat_2sfca,1.06363241749572,2021,block group,index
511539015043,pediat_2sfca,1.18230178217295,2021,block group,index
511539015044,pediat_2sfca,1.05323550810999,2021,block group,index
511539015051,pediat_2sfca,0.961362028453603,2021,block group,index
511539015052,pediat_2sfca,0.954217736898889,2021,block group,index
511539015053,pediat_2sfca,0.937919528699505,2021,block group,index
511539015054,pediat_2sfca,1.06212389661553,2021,block group,index
511539015061,pediat_2sfca,1.18230178217295,2021,block group,index
511539015062,pediat_2sfca,1.18230178217295,2021,block group,index
511539015063,pediat_2sfca,1.18230178217295,2021,block group,index
511539015071,pediat_2sfca,1.18230178217295,2021,block group,index
511539015072,pediat_2sfca,1.20385728880562,2021,block group,index
511539015081,pediat_2sfca,1.18521606748963,2021,block group,index
511539015082,pediat_2sfca,0.947807264072984,2021,block group,index
511539015091,pediat_2sfca,1.04193725750262,2021,block group,index
511539015092,pediat_2sfca,0.545171436042285,2021,block group,index
511539015093,pediat_2sfca,0.610805331281851,2021,block group,index
511539015101,pediat_2sfca,0.833551884244669,2021,block group,index
511539015102,pediat_2sfca,1.17164642051393,2021,block group,index
511539015103,pediat_2sfca,0.949319929274875,2021,block group,index
511539015111,pediat_2sfca,0.871983275396188,2021,block group,index
511539015112,pediat_2sfca,0.943294601262985,2021,block group,index
511539016011,pediat_2sfca,1.40915694902692,2021,block group,index
511539016012,pediat_2sfca,1.36946775391296,2021,block group,index
511539016013,pediat_2sfca,1.37568406245394,2021,block group,index
511539016021,pediat_2sfca,1.42860561783761,2021,block group,index
511539016022,pediat_2sfca,1.35275089239548,2021,block group,index
511539016023,pediat_2sfca,1.37187564440243,2021,block group,index
511539016024,pediat_2sfca,1.60358694124493,2021,block group,index
511539016025,pediat_2sfca,1.68036262825216,2021,block group,index
511539017011,pediat_2sfca,1.49373017622803,2021,block group,index
511539017012,pediat_2sfca,1.38442048346792,2021,block group,index
511539017013,pediat_2sfca,1.42181890559515,2021,block group,index
511539017014,pediat_2sfca,1.40046790915743,2021,block group,index
511539017015,pediat_2sfca,1.43099363718199,2021,block group,index
511539017016,pediat_2sfca,1.41183874236026,2021,block group,index
511539017021,pediat_2sfca,1.75324693976605,2021,block group,index
511539017022,pediat_2sfca,1.49809947406409,2021,block group,index
511539017023,pediat_2sfca,1.42863916293934,2021,block group,index
511539019001,pediat_2sfca,1.74670052082219,2021,block group,index
511539019002,pediat_2sfca,2.24700278738144,2021,block group,index
511539019003,pediat_2sfca,2.02100714638379,2021,block group,index
511539019004,pediat_2sfca,1.95373319048277,2021,block group,index
515102001021,pediat_2sfca,5.64663710976274,2021,block group,index
515102001022,pediat_2sfca,5.64394661246467,2021,block group,index
515102001023,pediat_2sfca,5.65519757552869,2021,block group,index
515102001031,pediat_2sfca,5.7420057561035,2021,block group,index
515102001032,pediat_2sfca,5.78139811984468,2021,block group,index
515102001033,pediat_2sfca,5.78139811984468,2021,block group,index
515102001034,pediat_2sfca,5.78139811984468,2021,block group,index
515102001041,pediat_2sfca,5.68483982683052,2021,block group,index
515102001042,pediat_2sfca,5.71617385524626,2021,block group,index
515102001051,pediat_2sfca,5.71103450908884,2021,block group,index
515102001052,pediat_2sfca,5.68483982683052,2021,block group,index
515102001061,pediat_2sfca,5.68079643065491,2021,block group,index
515102001062,pediat_2sfca,5.58734116015434,2021,block group,index
515102001063,pediat_2sfca,5.58734116015434,2021,block group,index
515102001071,pediat_2sfca,5.72742481831028,2021,block group,index
515102001072,pediat_2sfca,5.65155122752853,2021,block group,index
515102001073,pediat_2sfca,5.63880726630725,2021,block group,index
515102002011,pediat_2sfca,4.38608943096531,2021,block group,index
515102002012,pediat_2sfca,5.49959561033037,2021,block group,index
515102002013,pediat_2sfca,5.678819483497,2021,block group,index
515102002021,pediat_2sfca,5.48813644292483,2021,block group,index
515102002022,pediat_2sfca,5.47588237901377,2021,block group,index
515102003011,pediat_2sfca,5.68820883221504,2021,block group,index
515102003012,pediat_2sfca,5.63278692297374,2021,block group,index
515102003021,pediat_2sfca,5.62172028505813,2021,block group,index
515102003022,pediat_2sfca,5.71617385524626,2021,block group,index
515102003023,pediat_2sfca,5.71617385524626,2021,block group,index
515102003031,pediat_2sfca,5.76486857885437,2021,block group,index
515102003032,pediat_2sfca,5.71617385524626,2021,block group,index
515102003033,pediat_2sfca,5.76197309985528,2021,block group,index
515102003034,pediat_2sfca,5.71617385524626,2021,block group,index
515102004031,pediat_2sfca,5.67029382983422,2021,block group,index
515102004041,pediat_2sfca,5.71617385524626,2021,block group,index
515102004051,pediat_2sfca,5.73847268562482,2021,block group,index
515102004052,pediat_2sfca,5.78099752071643,2021,block group,index
515102004053,pediat_2sfca,5.71617385524626,2021,block group,index
515102004054,pediat_2sfca,5.71617385524626,2021,block group,index
515102004055,pediat_2sfca,5.71440351447336,2021,block group,index
515102004061,pediat_2sfca,5.77983861458213,2021,block group,index
515102004062,pediat_2sfca,5.72558075630427,2021,block group,index
515102004063,pediat_2sfca,5.71910327055602,2021,block group,index
515102004071,pediat_2sfca,5.71617385524626,2021,block group,index
515102004072,pediat_2sfca,5.74974893108613,2021,block group,index
515102005001,pediat_2sfca,5.62324689540306,2021,block group,index
515102005002,pediat_2sfca,5.68456248421488,2021,block group,index
515102005003,pediat_2sfca,5.66412877881783,2021,block group,index
515102006001,pediat_2sfca,5.62025901884173,2021,block group,index
515102006002,pediat_2sfca,4.68633458555452,2021,block group,index
515102006003,pediat_2sfca,5.62025901884173,2021,block group,index
515102006004,pediat_2sfca,5.68820883221504,2021,block group,index
515102006005,pediat_2sfca,5.61876295573181,2021,block group,index
515102007011,pediat_2sfca,4.58474844700952,2021,block group,index
515102007021,pediat_2sfca,5.30060398314396,2021,block group,index
515102007031,pediat_2sfca,5.44754939723507,2021,block group,index
515102007032,pediat_2sfca,5.28604206706403,2021,block group,index
515102007033,pediat_2sfca,5.45575659400711,2021,block group,index
515102008011,pediat_2sfca,5.45063673966294,2021,block group,index
515102008012,pediat_2sfca,5.4558971956982,2021,block group,index
515102008021,pediat_2sfca,5.48378727945732,2021,block group,index
515102008022,pediat_2sfca,5.46565776285332,2021,block group,index
515102008023,pediat_2sfca,5.29427349685192,2021,block group,index
515102009001,pediat_2sfca,5.50913563790106,2021,block group,index
515102009002,pediat_2sfca,5.47422535258074,2021,block group,index
515102009003,pediat_2sfca,5.45063673966294,2021,block group,index
515102009004,pediat_2sfca,5.47422535258074,2021,block group,index
515102010001,pediat_2sfca,5.57938791323768,2021,block group,index
515102010002,pediat_2sfca,5.50913563790106,2021,block group,index
515102011001,pediat_2sfca,5.46468263493889,2021,block group,index
515102011002,pediat_2sfca,5.47422535258074,2021,block group,index
515102011003,pediat_2sfca,5.42568537517435,2021,block group,index
515102012021,pediat_2sfca,5.2899242934428,2021,block group,index
515102012022,pediat_2sfca,5.26365226971912,2021,block group,index
515102012023,pediat_2sfca,5.28464479916834,2021,block group,index
515102012031,pediat_2sfca,5.48645587744949,2021,block group,index
515102012032,pediat_2sfca,5.46017676723362,2021,block group,index
515102012033,pediat_2sfca,5.45704389098693,2021,block group,index
515102012034,pediat_2sfca,5.28323759908841,2021,block group,index
515102012041,pediat_2sfca,5.29146563161319,2021,block group,index
515102012042,pediat_2sfca,5.29817119192557,2021,block group,index
515102013001,pediat_2sfca,5.26219100350272,2021,block group,index
515102013002,pediat_2sfca,5.24265968897597,2021,block group,index
515102013003,pediat_2sfca,5.16246943836758,2021,block group,index
515102014001,pediat_2sfca,5.32824564302027,2021,block group,index
515102014002,pediat_2sfca,5.35719431785781,2021,block group,index
515102014003,pediat_2sfca,5.41125951931983,2021,block group,index
515102014004,pediat_2sfca,5.28936547088988,2021,block group,index
515102015001,pediat_2sfca,5.34230444367453,2021,block group,index
515102015002,pediat_2sfca,5.39277975102425,2021,block group,index
515102015003,pediat_2sfca,5.30398875172389,2021,block group,index
515102016001,pediat_2sfca,5.29838102692291,2021,block group,index
515102016002,pediat_2sfca,5.29721416214562,2021,block group,index
515102016003,pediat_2sfca,5.29721416214562,2021,block group,index
515102016004,pediat_2sfca,5.30914181694181,2021,block group,index
515102018011,pediat_2sfca,5.29312996786453,2021,block group,index
515102018012,pediat_2sfca,5.26365226971912,2021,block group,index
515102018013,pediat_2sfca,5.15084818383207,2021,block group,index
515102018014,pediat_2sfca,5.2287759254921,2021,block group,index
515102018021,pediat_2sfca,5.29182330269617,2021,block group,index
515102018022,pediat_2sfca,5.29721416214562,2021,block group,index
515102019001,pediat_2sfca,5.30761520659689,2021,block group,index
515102019002,pediat_2sfca,5.31516985258424,2021,block group,index
515102020011,pediat_2sfca,5.30210276232143,2021,block group,index
515102020012,pediat_2sfca,5.28476470762147,2021,block group,index
515102020013,pediat_2sfca,5.28885149287015,2021,block group,index
515102020021,pediat_2sfca,5.27636532255509,2021,block group,index
515102020022,pediat_2sfca,5.23246164970364,2021,block group,index
516003001001,pediat_2sfca,5.85700687118478,2021,block group,index
516003001002,pediat_2sfca,6.0007078613905,2021,block group,index
516003001003,pediat_2sfca,4.59834888371518,2021,block group,index
516003001004,pediat_2sfca,5.99659431721926,2021,block group,index
516003002001,pediat_2sfca,5.62321952825663,2021,block group,index
516003002002,pediat_2sfca,5.56026088729228,2021,block group,index
516003002003,pediat_2sfca,5.88796975547098,2021,block group,index
516003002004,pediat_2sfca,5.62785868303846,2021,block group,index
516003003001,pediat_2sfca,5.56452570650029,2021,block group,index
516003003002,pediat_2sfca,5.5280868808333,2021,block group,index
516003003003,pediat_2sfca,5.32466096565257,2021,block group,index
516003004001,pediat_2sfca,5.91179917959226,2021,block group,index
516003004002,pediat_2sfca,4.46346124863517,2021,block group,index
516003004003,pediat_2sfca,4.30615997141343,2021,block group,index
516003005001,pediat_2sfca,5.63604234721198,2021,block group,index
516003005002,pediat_2sfca,5.57158210585128,2021,block group,index
516003005003,pediat_2sfca,3.4940332134406,2021,block group,index
516105001001,pediat_2sfca,6.01446197846549,2021,block group,index
516105001002,pediat_2sfca,6.30056146563786,2021,block group,index
516105002001,pediat_2sfca,5.9701850988387,2021,block group,index
516105002002,pediat_2sfca,5.57196222395448,2021,block group,index
516105002003,pediat_2sfca,5.43919892686333,2021,block group,index
516105002004,pediat_2sfca,5.4617799694106,2021,block group,index
516105003001,pediat_2sfca,5.59109048822728,2021,block group,index
516105003002,pediat_2sfca,5.68584454163933,2021,block group,index
516839101001,pediat_2sfca,1.41406227428862,2021,block group,index
516839101002,pediat_2sfca,1.45069635233637,2021,block group,index
516839101003,pediat_2sfca,1.63435968497256,2021,block group,index
516839102011,pediat_2sfca,1.58361910366376,2021,block group,index
516839102012,pediat_2sfca,1.68760413132958,2021,block group,index
516839102013,pediat_2sfca,1.66633028918335,2021,block group,index
516839102014,pediat_2sfca,1.70987937633705,2021,block group,index
516839102021,pediat_2sfca,1.49373017622803,2021,block group,index
516839102022,pediat_2sfca,1.56001180082895,2021,block group,index
516839102023,pediat_2sfca,1.53955582398439,2021,block group,index
516839102024,pediat_2sfca,1.76668032731267,2021,block group,index
516839103011,pediat_2sfca,1.71417630851001,2021,block group,index
516839103012,pediat_2sfca,1.65058709853862,2021,block group,index
516839103013,pediat_2sfca,1.53508307246676,2021,block group,index
516839103021,pediat_2sfca,1.53876997654363,2021,block group,index
516839103022,pediat_2sfca,1.52517488886725,2021,block group,index
516839103023,pediat_2sfca,1.51205519820244,2021,block group,index
516839104011,pediat_2sfca,1.49298784770643,2021,block group,index
516839104012,pediat_2sfca,1.53595594365638,2021,block group,index
516839104013,pediat_2sfca,1.53595594365638,2021,block group,index
516839104014,pediat_2sfca,1.48062218345224,2021,block group,index
516839104021,pediat_2sfca,1.05993413813555,2021,block group,index
516839104022,pediat_2sfca,1.21082521567894,2021,block group,index
516839104023,pediat_2sfca,1.27211640359048,2021,block group,index
516839104024,pediat_2sfca,1.50473143204718,2021,block group,index
516859201001,pediat_2sfca,2.00342192578828,2021,block group,index
516859201002,pediat_2sfca,1.82428079351771,2021,block group,index
