"","geoid","region_type","year","region_name","year.1","measure","value","measure_type","measure_units"
"906",51059492300,"tract",2020,"Census Tract 4923, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.371818414,"percent",NA
"907",51059492300,"tract",2020,"Census Tract 4923, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.55777411,"percent",NA
"908",51153901005,"tract",2020,"Census Tract 9010.05, Prince William County, Virginia",2021,"perc_income_med_price_25",0.578655319,"percent",NA
"909",51153901005,"tract",2020,"Census Tract 9010.05, Prince William County, Virginia",2021,"perc_income_min_price_25",0.204187234,"percent",NA
"910",51153901005,"tract",2020,"Census Tract 9010.05, Prince William County, Virginia",2021,"perc_income_med_price_100",0.27227234,"percent",NA
"911",51153901005,"tract",2020,"Census Tract 9010.05, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.27227234,"percent",NA
"912",51153901005,"tract",2020,"Census Tract 9010.05, Prince William County, Virginia",2021,"perc_income_min_price_100",0.27227234,"percent",NA
"913",51153901415,"tract",2020,"Census Tract 9014.15, Prince William County, Virginia",2021,"perc_income_med_price_25",0.709481739,"percent",NA
"914",51153901415,"tract",2020,"Census Tract 9014.15, Prince William County, Virginia",2021,"perc_income_min_price_25",0.250351304,"percent",NA
"915",51153901415,"tract",2020,"Census Tract 9014.15, Prince William County, Virginia",2021,"perc_income_med_price_100",0.333829565,"percent",NA
"916",51153901415,"tract",2020,"Census Tract 9014.15, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.333829565,"percent",NA
"917",51153901415,"tract",2020,"Census Tract 9014.15, Prince William County, Virginia",2021,"perc_income_min_price_100",0.333829565,"percent",NA
"918",51059481000,"tract",2020,"Census Tract 4810, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.399701367,"percent",NA
"919",51059481000,"tract",2020,"Census Tract 4810, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.419812421,"percent",NA
"920",51059481000,"tract",2020,"Census Tract 4810, Fairfax County, Virginia",2021,"perc_income_med_price_100",2.099622043,"percent",NA
"921",51059481000,"tract",2020,"Census Tract 4810, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.559796556,"percent",NA
"922",51059481000,"tract",2020,"Census Tract 4810, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.839764827,"percent",NA
"923",51059471100,"tract",2020,"Census Tract 4711, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.925119507,"percent",NA
"924",51059471100,"tract",2020,"Census Tract 4711, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.277471087,"percent",NA
"925",51059471100,"tract",2020,"Census Tract 4711, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.38772552,"percent",NA
"926",51059471100,"tract",2020,"Census Tract 4711, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.36999229,"percent",NA
"927",51059471100,"tract",2020,"Census Tract 4711, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.555034695,"percent",NA
"928",51059450500,"tract",2020,"Census Tract 4505, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.122379683,"percent",NA
"929",51059450500,"tract",2020,"Census Tract 4505, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.33663533,"percent",NA
"930",51059450500,"tract",2020,"Census Tract 4505, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.683625649,"percent",NA
"931",51059450500,"tract",2020,"Census Tract 4505, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.448884524,"percent",NA
"932",51059450500,"tract",2020,"Census Tract 4505, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.67338291,"percent",NA
"933",51059460600,"tract",2020,"Census Tract 4606, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.619292903,"percent",NA
"934",51059460600,"tract",2020,"Census Tract 4606, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.185744516,"percent",NA
"935",51059460600,"tract",2020,"Census Tract 4606, Fairfax County, Virginia",2021,"perc_income_med_price_100",0.928970323,"percent",NA
"936",51059460600,"tract",2020,"Census Tract 4606, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.24768,"percent",NA
"937",51059460600,"tract",2020,"Census Tract 4606, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.371550968,"percent",NA
"938",51059432401,"tract",2020,"Census Tract 4324.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.696305151,"percent",NA
"939",51059432401,"tract",2020,"Census Tract 4324.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.208842799,"percent",NA
"940",51059432401,"tract",2020,"Census Tract 4324.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.044492546,"percent",NA
"941",51059432401,"tract",2020,"Census Tract 4324.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.278480278,"percent",NA
"942",51059432401,"tract",2020,"Census Tract 4324.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.417755236,"percent",NA
"943",51013101500,"tract",2020,"Census Tract 1015, Arlington County, Virginia",2021,"perc_income_med_price_25",0.897244607,"percent",NA
"944",51013101500,"tract",2020,"Census Tract 1015, Arlington County, Virginia",2021,"perc_income_min_price_25",0.316606257,"percent",NA
"945",51013101500,"tract",2020,"Census Tract 1015, Arlington County, Virginia",2021,"perc_income_med_price_100",0.422176866,"percent",NA
"946",51013101500,"tract",2020,"Census Tract 1015, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.422176866,"percent",NA
"947",51013101500,"tract",2020,"Census Tract 1015, Arlington County, Virginia",2021,"perc_income_min_price_100",0.422176866,"percent",NA
"948",51059451000,"tract",2020,"Census Tract 4510, Fairfax County, Virginia",2021,"perc_income_med_price_25",0.775677493,"percent",NA
"949",51059451000,"tract",2020,"Census Tract 4510, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.232648945,"percent",NA
"950",51059451000,"tract",2020,"Census Tract 4510, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.163555027,"percent",NA
"951",51059451000,"tract",2020,"Census Tract 4510, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.310224452,"percent",NA
"952",51059451000,"tract",2020,"Census Tract 4510, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.465375465,"percent",NA
"953",51013103700,"tract",2020,"Census Tract 1037, Arlington County, Virginia",2021,"perc_income_med_price_25",0.508630277,"percent",NA
"954",51013103700,"tract",2020,"Census Tract 1037, Arlington County, Virginia",2021,"perc_income_min_price_25",0.179477845,"percent",NA
"955",51013103700,"tract",2020,"Census Tract 1037, Arlington County, Virginia",2021,"perc_income_med_price_100",0.239323741,"percent",NA
"956",51013103700,"tract",2020,"Census Tract 1037, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.239323741,"percent",NA
"957",51013103700,"tract",2020,"Census Tract 1037, Arlington County, Virginia",2021,"perc_income_min_price_100",0.239323741,"percent",NA
"958",51059450702,"tract",2020,"Census Tract 4507.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.659516203,"percent",NA
"959",51059450702,"tract",2020,"Census Tract 4507.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.497738683,"percent",NA
"960",51059450702,"tract",2020,"Census Tract 4507.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",2.489357288,"percent",NA
"961",51059450702,"tract",2020,"Census Tract 4507.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.6637069,"percent",NA
"962",51059450702,"tract",2020,"Census Tract 4507.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.995643334,"percent",NA
"963",51059421001,"tract",2020,"Census Tract 4210.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.129298824,"percent",NA
"964",51059421001,"tract",2020,"Census Tract 4210.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.338710588,"percent",NA
"965",51059421001,"tract",2020,"Census Tract 4210.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.694004706,"percent",NA
"966",51059421001,"tract",2020,"Census Tract 4210.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.451651765,"percent",NA
"967",51059421001,"tract",2020,"Census Tract 4210.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.677534118,"percent",NA
"968",51059432100,"tract",2020,"Census Tract 4321, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.026213833,"percent",NA
"969",51059432100,"tract",2020,"Census Tract 4321, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.307792308,"percent",NA
"970",51059432100,"tract",2020,"Census Tract 4321, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.539372065,"percent",NA
"971",51059432100,"tract",2020,"Census Tract 4321, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.410423954,"percent",NA
"972",51059432100,"tract",2020,"Census Tract 4321, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.615687247,"percent",NA
"973",51013101803,"tract",2020,"Census Tract 1018.03, Arlington County, Virginia",2021,"perc_income_med_price_25",1.129660397,"percent",NA
"974",51013101803,"tract",2020,"Census Tract 1018.03, Arlington County, Virginia",2021,"perc_income_min_price_25",0.398617665,"percent",NA
"975",51013101803,"tract",2020,"Census Tract 1018.03, Arlington County, Virginia",2021,"perc_income_med_price_100",0.531534525,"percent",NA
"976",51013101803,"tract",2020,"Census Tract 1018.03, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.531534525,"percent",NA
"977",51013101803,"tract",2020,"Census Tract 1018.03, Arlington County, Virginia",2021,"perc_income_min_price_100",0.531534525,"percent",NA
"978",51107611300,"tract",2020,"Census Tract 6113, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.885735377,"percent",NA
"979",51107611300,"tract",2020,"Census Tract 6113, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.312545052,"percent",NA
"980",51107611300,"tract",2020,"Census Tract 6113, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.416761475,"percent",NA
"981",51107611300,"tract",2020,"Census Tract 6113, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.416761475,"percent",NA
"982",51107611300,"tract",2020,"Census Tract 6113, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.416761475,"percent",NA
"983",51059430102,"tract",2020,"Census Tract 4301.02, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.050986712,"percent",NA
"984",51059430102,"tract",2020,"Census Tract 4301.02, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.315222437,"percent",NA
"985",51059430102,"tract",2020,"Census Tract 4301.02, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.576532623,"percent",NA
"986",51059430102,"tract",2020,"Census Tract 4301.02, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.420331619,"percent",NA
"987",51059430102,"tract",2020,"Census Tract 4301.02, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.630549984,"percent",NA
"988",51107610702,"tract",2020,"Census Tract 6107.02, Loudoun County, Virginia",2021,"perc_income_med_price_25",0.902450398,"percent",NA
"989",51107610702,"tract",2020,"Census Tract 6107.02, Loudoun County, Virginia",2021,"perc_income_min_price_25",0.270671942,"percent",NA
"990",51107610702,"tract",2020,"Census Tract 6107.02, Loudoun County, Virginia",2021,"perc_income_med_price_100",0.360926007,"percent",NA
"991",51107610702,"tract",2020,"Census Tract 6107.02, Loudoun County, Virginia",2021,"perc_income_min_price_100_plus",0.360926007,"percent",NA
"992",51107610702,"tract",2020,"Census Tract 6107.02, Loudoun County, Virginia",2021,"perc_income_min_price_100",0.360926007,"percent",NA
"993",51510200403,"tract",2020,"Census Tract 2004.03, Alexandria city, Virginia",2021,"perc_income_med_price_25",0.863390476,"percent",NA
"994",51510200403,"tract",2020,"Census Tract 2004.03, Alexandria city, Virginia",2021,"perc_income_min_price_25",0.304660317,"percent",NA
"995",51510200403,"tract",2020,"Census Tract 2004.03, Alexandria city, Virginia",2021,"perc_income_med_price_100",1.523707937,"percent",NA
"996",51510200403,"tract",2020,"Census Tract 2004.03, Alexandria city, Virginia",2021,"perc_income_min_price_100_plus",0.406247619,"percent",NA
"997",51510200403,"tract",2020,"Census Tract 2004.03, Alexandria city, Virginia",2021,"perc_income_min_price_100",0.609422222,"percent",NA
"998",51059471201,"tract",2020,"Census Tract 4712.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.111,"percent",NA
"999",51059471201,"tract",2020,"Census Tract 4712.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.499888889,"percent",NA
"1000",51059471201,"tract",2020,"Census Tract 4712.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.166555556,"percent",NA
"1001",51059471201,"tract",2020,"Census Tract 4712.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.444333333,"percent",NA
"1002",51059471201,"tract",2020,"Census Tract 4712.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.555444444,"percent",NA
"1003",51059461901,"tract",2020,"Census Tract 4619.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.339405914,"percent",NA
"1004",51059461901,"tract",2020,"Census Tract 4619.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.401728006,"percent",NA
"1005",51059461901,"tract",2020,"Census Tract 4619.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",2.009175848,"percent",NA
"1006",51059461901,"tract",2020,"Census Tract 4619.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.535681993,"percent",NA
"1007",51059461901,"tract",2020,"Census Tract 4619.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.803589967,"percent",NA
"1008",51153901009,"tract",2020,"Census Tract 9010.09, Prince William County, Virginia",2021,"perc_income_med_price_25",0.728928278,"percent",NA
"1009",51153901009,"tract",2020,"Census Tract 9010.09, Prince William County, Virginia",2021,"perc_income_min_price_25",0.257213308,"percent",NA
"1010",51153901009,"tract",2020,"Census Tract 9010.09, Prince William County, Virginia",2021,"perc_income_med_price_100",0.342979666,"percent",NA
"1011",51153901009,"tract",2020,"Census Tract 9010.09, Prince William County, Virginia",2021,"perc_income_min_price_100_plus",0.342979666,"percent",NA
"1012",51153901009,"tract",2020,"Census Tract 9010.09, Prince William County, Virginia",2021,"perc_income_min_price_100",0.342979666,"percent",NA
"1013",51059491801,"tract",2020,"Census Tract 4918.01, Fairfax County, Virginia",2021,"perc_income_med_price_25",1.158062368,"percent",NA
"1014",51059491801,"tract",2020,"Census Tract 4918.01, Fairfax County, Virginia",2021,"perc_income_min_price_25",0.347337638,"percent",NA
"1015",51059491801,"tract",2020,"Census Tract 4918.01, Fairfax County, Virginia",2021,"perc_income_med_price_100",1.737151461,"percent",NA
"1016",51059491801,"tract",2020,"Census Tract 4918.01, Fairfax County, Virginia",2021,"perc_income_min_price_100_plus",0.694791094,"percent",NA
"1017",51059491801,"tract",2020,"Census Tract 4918.01, Fairfax County, Virginia",2021,"perc_income_min_price_100",0.694791094,"percent",NA
"1018",51013102002,"tract",2020,"Census Tract 1020.02, Arlington County, Virginia",2021,"perc_income_med_price_25",1.242498447,"percent",NA
"1019",51013102002,"tract",2020,"Census Tract 1020.02, Arlington County, Virginia",2021,"perc_income_min_price_25",0.438434268,"percent",NA
"1020",51013102002,"tract",2020,"Census Tract 1020.02, Arlington County, Virginia",2021,"perc_income_med_price_100",0.584627755,"percent",NA
"1021",51013102002,"tract",2020,"Census Tract 1020.02, Arlington County, Virginia",2021,"perc_income_min_price_100_plus",0.584627755,"percent",NA
"1022",51013102002,"tract",2020,"Census Tract 1020.02, Arlington County, Virginia",2021,"perc_income_min_price_100",0.584627755,"percent",NA
