"","geoid","year","region_name","region_type","measure","value","measure_type","measure_units"
"2273",51059452102,2020,"Census Tract 4521.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2274",51059452200,2020,"Census Tract 4522, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2275",51059452301,2020,"Census Tract 4523.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2276",51059452302,2020,"Census Tract 4523.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2277",51059452400,2020,"Census Tract 4524, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2278",51059452501,2020,"Census Tract 4525.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2279",51059452502,2020,"Census Tract 4525.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2280",51059452600,2020,"Census Tract 4526, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2281",51059452700,2020,"Census Tract 4527, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2282",51059452801,2020,"Census Tract 4528.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2283",51059452802,2020,"Census Tract 4528.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2284",51059460100,2020,"Census Tract 4601, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2285",51059460200,2020,"Census Tract 4602, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2286",51059460300,2020,"Census Tract 4603, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2287",51059460400,2020,"Census Tract 4604, Fairfax County, Virginia","tract","program_capacity",10,"count","number of graduates"
"2288",51059460501,2020,"Census Tract 4605.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2289",51059460502,2020,"Census Tract 4605.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2290",51059460600,2020,"Census Tract 4606, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2291",51059460701,2020,"Census Tract 4607.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2292",51059460702,2020,"Census Tract 4607.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2293",51059460800,2020,"Census Tract 4608, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2294",51059460900,2020,"Census Tract 4609, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2295",51059461000,2020,"Census Tract 4610, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2296",51059461100,2020,"Census Tract 4611, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2297",51059461201,2020,"Census Tract 4612.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2298",51059461202,2020,"Census Tract 4612.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2299",51059461500,2020,"Census Tract 4615, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2300",51059461601,2020,"Census Tract 4616.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2301",51059461602,2020,"Census Tract 4616.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2302",51059461700,2020,"Census Tract 4617, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2303",51059461801,2020,"Census Tract 4618.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2304",51059461802,2020,"Census Tract 4618.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2305",51059461901,2020,"Census Tract 4619.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2306",51059461902,2020,"Census Tract 4619.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2307",51059470100,2020,"Census Tract 4701, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2308",51059470300,2020,"Census Tract 4703, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2309",51059470400,2020,"Census Tract 4704, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2310",51059470500,2020,"Census Tract 4705, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2311",51059470600,2020,"Census Tract 4706, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2312",51059470700,2020,"Census Tract 4707, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2313",51059470800,2020,"Census Tract 4708, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2314",51059470900,2020,"Census Tract 4709, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2315",51059471000,2020,"Census Tract 4710, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2316",51059471100,2020,"Census Tract 4711, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2317",51059471201,2020,"Census Tract 4712.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2318",51059471202,2020,"Census Tract 4712.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2319",51059471301,2020,"Census Tract 4713.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2320",51059471303,2020,"Census Tract 4713.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2321",51059471304,2020,"Census Tract 4713.04, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2322",51059471401,2020,"Census Tract 4714.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2323",51059471402,2020,"Census Tract 4714.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2324",51059480100,2020,"Census Tract 4801, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2325",51059480201,2020,"Census Tract 4802.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2326",51059480202,2020,"Census Tract 4802.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2327",51059480203,2020,"Census Tract 4802.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2328",51059480300,2020,"Census Tract 4803, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2329",51059480401,2020,"Census Tract 4804.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2330",51059480402,2020,"Census Tract 4804.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2331",51059480501,2020,"Census Tract 4805.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2332",51059480502,2020,"Census Tract 4805.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2333",51059480503,2020,"Census Tract 4805.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2334",51059480504,2020,"Census Tract 4805.04, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2335",51059480505,2020,"Census Tract 4805.05, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2336",51059480801,2020,"Census Tract 4808.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2337",51059480802,2020,"Census Tract 4808.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2338",51059480901,2020,"Census Tract 4809.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2339",51059480902,2020,"Census Tract 4809.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2340",51059480903,2020,"Census Tract 4809.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2341",51059481000,2020,"Census Tract 4810, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2342",51059481101,2020,"Census Tract 4811.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2343",51059481102,2020,"Census Tract 4811.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2344",51059481103,2020,"Census Tract 4811.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2345",51059481104,2020,"Census Tract 4811.04, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2346",51059481105,2020,"Census Tract 4811.05, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2347",51059481106,2020,"Census Tract 4811.06, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2348",51059481201,2020,"Census Tract 4812.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2349",51059481202,2020,"Census Tract 4812.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2350",51059481400,2020,"Census Tract 4814, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2351",51059481500,2020,"Census Tract 4815, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2352",51059481600,2020,"Census Tract 4816, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2353",51059481701,2020,"Census Tract 4817.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2354",51059481702,2020,"Census Tract 4817.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2355",51059481900,2020,"Census Tract 4819, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2356",51059482001,2020,"Census Tract 4820.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2357",51059482002,2020,"Census Tract 4820.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2358",51059482100,2020,"Census Tract 4821, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2359",51059482201,2020,"Census Tract 4822.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2360",51059482202,2020,"Census Tract 4822.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2361",51059482203,2020,"Census Tract 4822.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2362",51059482301,2020,"Census Tract 4823.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2363",51059482302,2020,"Census Tract 4823.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2364",51059482303,2020,"Census Tract 4823.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2365",51059482400,2020,"Census Tract 4824, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2366",51059482501,2020,"Census Tract 4825.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2367",51059482502,2020,"Census Tract 4825.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2368",51059482503,2020,"Census Tract 4825.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2369",51059482504,2020,"Census Tract 4825.04, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2370",51059482601,2020,"Census Tract 4826.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2371",51059482602,2020,"Census Tract 4826.02, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2372",51059490101,2020,"Census Tract 4901.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2373",51059490103,2020,"Census Tract 4901.03, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
"2374",51059490501,2020,"Census Tract 4905.01, Fairfax County, Virginia","tract","program_capacity",NA,"count","number of graduates"
