geoid,measure,value,year,region_type,measure_type,region_name
511076107021,primcare_3sfca,1.46729454427918,2021,block group,index,"Block Group 1, Census Tract 6107.02, Loudoun County, Virginia"
511076107022,primcare_3sfca,1.42927408442447,2021,block group,index,"Block Group 2, Census Tract 6107.02, Loudoun County, Virginia"
511076107023,primcare_3sfca,1.16249249809616,2021,block group,index,"Block Group 3, Census Tract 6107.02, Loudoun County, Virginia"
511076107031,primcare_3sfca,1.41458573792304,2021,block group,index,"Block Group 1, Census Tract 6107.03, Loudoun County, Virginia"
511076107032,primcare_3sfca,1.29977000261864,2021,block group,index,"Block Group 2, Census Tract 6107.03, Loudoun County, Virginia"
511076107033,primcare_3sfca,0.968117267405022,2021,block group,index,"Block Group 3, Census Tract 6107.03, Loudoun County, Virginia"
511076108001,primcare_3sfca,0.746761892182502,2021,block group,index,"Block Group 1, Census Tract 6108, Loudoun County, Virginia"
511076108002,primcare_3sfca,0.447356532798603,2021,block group,index,"Block Group 2, Census Tract 6108, Loudoun County, Virginia"
511076108003,primcare_3sfca,0.733681221076477,2021,block group,index,"Block Group 3, Census Tract 6108, Loudoun County, Virginia"
511076108004,primcare_3sfca,0.433969314843025,2021,block group,index,"Block Group 4, Census Tract 6108, Loudoun County, Virginia"
511076109001,primcare_3sfca,0.786993923386157,2021,block group,index,"Block Group 1, Census Tract 6109, Loudoun County, Virginia"
511076109002,primcare_3sfca,1.2178968641385,2021,block group,index,"Block Group 2, Census Tract 6109, Loudoun County, Virginia"
511076110021,primcare_3sfca,1.86018113911676,2021,block group,index,"Block Group 1, Census Tract 6110.02, Loudoun County, Virginia"
511076110022,primcare_3sfca,1.87259325226069,2021,block group,index,"Block Group 2, Census Tract 6110.02, Loudoun County, Virginia"
511076110041,primcare_3sfca,1.68351002632758,2021,block group,index,"Block Group 1, Census Tract 6110.04, Loudoun County, Virginia"
511076110042,primcare_3sfca,1.80917528126146,2021,block group,index,"Block Group 2, Census Tract 6110.04, Loudoun County, Virginia"
511076110043,primcare_3sfca,1.78686427604103,2021,block group,index,"Block Group 3, Census Tract 6110.04, Loudoun County, Virginia"
511076110051,primcare_3sfca,1.79842361078458,2021,block group,index,"Block Group 1, Census Tract 6110.05, Loudoun County, Virginia"
511076110052,primcare_3sfca,1.78010794385868,2021,block group,index,"Block Group 2, Census Tract 6110.05, Loudoun County, Virginia"
511076110053,primcare_3sfca,1.78249051587543,2021,block group,index,"Block Group 3, Census Tract 6110.05, Loudoun County, Virginia"
511076110061,primcare_3sfca,1.97948772278093,2021,block group,index,"Block Group 1, Census Tract 6110.06, Loudoun County, Virginia"
511076110062,primcare_3sfca,1.81532324209823,2021,block group,index,"Block Group 2, Census Tract 6110.06, Loudoun County, Virginia"
511076110091,primcare_3sfca,1.71948824346642,2021,block group,index,"Block Group 1, Census Tract 6110.09, Loudoun County, Virginia"
511076110092,primcare_3sfca,1.78844401538046,2021,block group,index,"Block Group 2, Census Tract 6110.09, Loudoun County, Virginia"
511076110093,primcare_3sfca,1.83420251446091,2021,block group,index,"Block Group 3, Census Tract 6110.09, Loudoun County, Virginia"
511076110101,primcare_3sfca,1.76699272348705,2021,block group,index,"Block Group 1, Census Tract 6110.10, Loudoun County, Virginia"
511076110111,primcare_3sfca,1.78283174982814,2021,block group,index,"Block Group 1, Census Tract 6110.11, Loudoun County, Virginia"
511076110112,primcare_3sfca,1.86542207905113,2021,block group,index,"Block Group 2, Census Tract 6110.11, Loudoun County, Virginia"
511076110121,primcare_3sfca,1.83238768306561,2021,block group,index,"Block Group 1, Census Tract 6110.12, Loudoun County, Virginia"
511076110122,primcare_3sfca,1.75194573781649,2021,block group,index,"Block Group 2, Census Tract 6110.12, Loudoun County, Virginia"
511076110131,primcare_3sfca,1.72880400204402,2021,block group,index,"Block Group 1, Census Tract 6110.13, Loudoun County, Virginia"
511076110132,primcare_3sfca,1.81044027416486,2021,block group,index,"Block Group 2, Census Tract 6110.13, Loudoun County, Virginia"
511076110141,primcare_3sfca,1.8849818508575,2021,block group,index,"Block Group 1, Census Tract 6110.14, Loudoun County, Virginia"
511076110142,primcare_3sfca,1.86720629596201,2021,block group,index,"Block Group 2, Census Tract 6110.14, Loudoun County, Virginia"
511076110151,primcare_3sfca,1.94882350667653,2021,block group,index,"Block Group 1, Census Tract 6110.15, Loudoun County, Virginia"
511076110161,primcare_3sfca,1.8719022889026,2021,block group,index,"Block Group 1, Census Tract 6110.16, Loudoun County, Virginia"
511076110162,primcare_3sfca,1.83193777052014,2021,block group,index,"Block Group 2, Census Tract 6110.16, Loudoun County, Virginia"
511076110163,primcare_3sfca,1.94052423558291,2021,block group,index,"Block Group 3, Census Tract 6110.16, Loudoun County, Virginia"
511076110171,primcare_3sfca,1.91595739281408,2021,block group,index,"Block Group 1, Census Tract 6110.17, Loudoun County, Virginia"
511076110172,primcare_3sfca,1.89042595458067,2021,block group,index,"Block Group 2, Census Tract 6110.17, Loudoun County, Virginia"
511076110181,primcare_3sfca,1.91593144180992,2021,block group,index,"Block Group 1, Census Tract 6110.18, Loudoun County, Virginia"
511076110182,primcare_3sfca,1.94698919099672,2021,block group,index,"Block Group 2, Census Tract 6110.18, Loudoun County, Virginia"
511076110191,primcare_3sfca,1.7896788217676,2021,block group,index,"Block Group 1, Census Tract 6110.19, Loudoun County, Virginia"
511076110192,primcare_3sfca,1.76021221864044,2021,block group,index,"Block Group 2, Census Tract 6110.19, Loudoun County, Virginia"
511076110201,primcare_3sfca,1.73113846778448,2021,block group,index,"Block Group 1, Census Tract 6110.20, Loudoun County, Virginia"
511076110202,primcare_3sfca,1.77214754258068,2021,block group,index,"Block Group 2, Census Tract 6110.20, Loudoun County, Virginia"
511076110203,primcare_3sfca,1.96214631913449,2021,block group,index,"Block Group 3, Census Tract 6110.20, Loudoun County, Virginia"
511076110211,primcare_3sfca,1.87083988174723,2021,block group,index,"Block Group 1, Census Tract 6110.21, Loudoun County, Virginia"
511076110212,primcare_3sfca,1.69745209426835,2021,block group,index,"Block Group 2, Census Tract 6110.21, Loudoun County, Virginia"
511076110213,primcare_3sfca,1.81268475856911,2021,block group,index,"Block Group 3, Census Tract 6110.21, Loudoun County, Virginia"
511076110214,primcare_3sfca,1.70759057129199,2021,block group,index,"Block Group 4, Census Tract 6110.21, Loudoun County, Virginia"
511076110221,primcare_3sfca,1.65417795903831,2021,block group,index,"Block Group 1, Census Tract 6110.22, Loudoun County, Virginia"
511076110222,primcare_3sfca,1.69605449095581,2021,block group,index,"Block Group 2, Census Tract 6110.22, Loudoun County, Virginia"
511076110223,primcare_3sfca,1.74747415352235,2021,block group,index,"Block Group 3, Census Tract 6110.22, Loudoun County, Virginia"
511076110231,primcare_3sfca,1.71495226585198,2021,block group,index,"Block Group 1, Census Tract 6110.23, Loudoun County, Virginia"
511076110232,primcare_3sfca,1.73260801890855,2021,block group,index,"Block Group 2, Census Tract 6110.23, Loudoun County, Virginia"
511076110233,primcare_3sfca,1.77898213603736,2021,block group,index,"Block Group 3, Census Tract 6110.23, Loudoun County, Virginia"
511076110241,primcare_3sfca,1.38243367030816,2021,block group,index,"Block Group 1, Census Tract 6110.24, Loudoun County, Virginia"
511076110242,primcare_3sfca,1.08272950100606,2021,block group,index,"Block Group 2, Census Tract 6110.24, Loudoun County, Virginia"
511076110251,primcare_3sfca,1.65416432932642,2021,block group,index,"Block Group 1, Census Tract 6110.25, Loudoun County, Virginia"
511076110252,primcare_3sfca,1.17515278636952,2021,block group,index,"Block Group 2, Census Tract 6110.25, Loudoun County, Virginia"
511076110253,primcare_3sfca,1.63809393419568,2021,block group,index,"Block Group 3, Census Tract 6110.25, Loudoun County, Virginia"
511076111011,primcare_3sfca,1.84877218486104,2021,block group,index,"Block Group 1, Census Tract 6111.01, Loudoun County, Virginia"
511076111012,primcare_3sfca,1.9936660015565,2021,block group,index,"Block Group 2, Census Tract 6111.01, Loudoun County, Virginia"
511076111013,primcare_3sfca,2.05786341193947,2021,block group,index,"Block Group 3, Census Tract 6111.01, Loudoun County, Virginia"
511076111021,primcare_3sfca,2.09740177625671,2021,block group,index,"Block Group 1, Census Tract 6111.02, Loudoun County, Virginia"
511076111022,primcare_3sfca,2.12370299213312,2021,block group,index,"Block Group 2, Census Tract 6111.02, Loudoun County, Virginia"
511076111023,primcare_3sfca,2.02333755028345,2021,block group,index,"Block Group 3, Census Tract 6111.02, Loudoun County, Virginia"
511076112021,primcare_3sfca,2.22430302264702,2021,block group,index,"Block Group 1, Census Tract 6112.02, Loudoun County, Virginia"
511076112022,primcare_3sfca,2.18411436214426,2021,block group,index,"Block Group 2, Census Tract 6112.02, Loudoun County, Virginia"
511076112023,primcare_3sfca,2.12002043896288,2021,block group,index,"Block Group 3, Census Tract 6112.02, Loudoun County, Virginia"
511076112041,primcare_3sfca,2.13662014543438,2021,block group,index,"Block Group 1, Census Tract 6112.04, Loudoun County, Virginia"
511076112042,primcare_3sfca,2.11958716885479,2021,block group,index,"Block Group 2, Census Tract 6112.04, Loudoun County, Virginia"
511076112051,primcare_3sfca,2.18427421395696,2021,block group,index,"Block Group 1, Census Tract 6112.05, Loudoun County, Virginia"
511076112052,primcare_3sfca,2.40508908768449,2021,block group,index,"Block Group 2, Census Tract 6112.05, Loudoun County, Virginia"
511076112061,primcare_3sfca,2.05063235536159,2021,block group,index,"Block Group 1, Census Tract 6112.06, Loudoun County, Virginia"
511076112062,primcare_3sfca,2.13590818796259,2021,block group,index,"Block Group 2, Census Tract 6112.06, Loudoun County, Virginia"
511076112071,primcare_3sfca,2.25309260165516,2021,block group,index,"Block Group 1, Census Tract 6112.07, Loudoun County, Virginia"
511076112072,primcare_3sfca,2.29413121832459,2021,block group,index,"Block Group 2, Census Tract 6112.07, Loudoun County, Virginia"
511076112081,primcare_3sfca,2.24591352173847,2021,block group,index,"Block Group 1, Census Tract 6112.08, Loudoun County, Virginia"
511076112082,primcare_3sfca,2.22352600186662,2021,block group,index,"Block Group 2, Census Tract 6112.08, Loudoun County, Virginia"
511076112091,primcare_3sfca,2.24963024008149,2021,block group,index,"Block Group 1, Census Tract 6112.09, Loudoun County, Virginia"
511076112092,primcare_3sfca,2.28379655483504,2021,block group,index,"Block Group 2, Census Tract 6112.09, Loudoun County, Virginia"
511076112093,primcare_3sfca,2.36277762507702,2021,block group,index,"Block Group 3, Census Tract 6112.09, Loudoun County, Virginia"
511076113001,primcare_3sfca,2.37865224594278,2021,block group,index,"Block Group 1, Census Tract 6113, Loudoun County, Virginia"
511076113002,primcare_3sfca,2.21525084203036,2021,block group,index,"Block Group 2, Census Tract 6113, Loudoun County, Virginia"
511076114001,primcare_3sfca,2.08913749604297,2021,block group,index,"Block Group 1, Census Tract 6114, Loudoun County, Virginia"
511076114002,primcare_3sfca,2.04106348775462,2021,block group,index,"Block Group 2, Census Tract 6114, Loudoun County, Virginia"
511076114003,primcare_3sfca,2.02038023142244,2021,block group,index,"Block Group 3, Census Tract 6114, Loudoun County, Virginia"
511076115011,primcare_3sfca,2.1072529891256,2021,block group,index,"Block Group 1, Census Tract 6115.01, Loudoun County, Virginia"
511076115012,primcare_3sfca,2.21532703833769,2021,block group,index,"Block Group 2, Census Tract 6115.01, Loudoun County, Virginia"
511076115021,primcare_3sfca,2.06190425013531,2021,block group,index,"Block Group 1, Census Tract 6115.02, Loudoun County, Virginia"
511076115022,primcare_3sfca,1.94418759041584,2021,block group,index,"Block Group 2, Census Tract 6115.02, Loudoun County, Virginia"
511076115023,primcare_3sfca,2.08996085896735,2021,block group,index,"Block Group 3, Census Tract 6115.02, Loudoun County, Virginia"
511076116011,primcare_3sfca,2.09405915038507,2021,block group,index,"Block Group 1, Census Tract 6116.01, Loudoun County, Virginia"
511076116012,primcare_3sfca,2.0538341059178,2021,block group,index,"Block Group 2, Census Tract 6116.01, Loudoun County, Virginia"
511076116021,primcare_3sfca,2.01971195427432,2021,block group,index,"Block Group 1, Census Tract 6116.02, Loudoun County, Virginia"
511076116022,primcare_3sfca,2.03271672509323,2021,block group,index,"Block Group 2, Census Tract 6116.02, Loudoun County, Virginia"
511076117001,primcare_3sfca,2.09301398754433,2021,block group,index,"Block Group 1, Census Tract 6117, Loudoun County, Virginia"
511076117002,primcare_3sfca,2.01498154831135,2021,block group,index,"Block Group 2, Census Tract 6117, Loudoun County, Virginia"
511076117003,primcare_3sfca,2.12169612516892,2021,block group,index,"Block Group 3, Census Tract 6117, Loudoun County, Virginia"
511076118011,primcare_3sfca,1.65878736147128,2021,block group,index,"Block Group 1, Census Tract 6118.01, Loudoun County, Virginia"
511076118012,primcare_3sfca,1.7629581458407,2021,block group,index,"Block Group 2, Census Tract 6118.01, Loudoun County, Virginia"
511076118021,primcare_3sfca,1.779925640117,2021,block group,index,"Block Group 1, Census Tract 6118.02, Loudoun County, Virginia"
511076118022,primcare_3sfca,1.67328797909631,2021,block group,index,"Block Group 2, Census Tract 6118.02, Loudoun County, Virginia"
511076118023,primcare_3sfca,1.71412992874053,2021,block group,index,"Block Group 3, Census Tract 6118.02, Loudoun County, Virginia"
511076118024,primcare_3sfca,1.7257548949288,2021,block group,index,"Block Group 4, Census Tract 6118.02, Loudoun County, Virginia"
511076118031,primcare_3sfca,1.7216992116868,2021,block group,index,"Block Group 1, Census Tract 6118.03, Loudoun County, Virginia"
511076118032,primcare_3sfca,1.70130623977088,2021,block group,index,"Block Group 2, Census Tract 6118.03, Loudoun County, Virginia"
511076118033,primcare_3sfca,1.75762443708656,2021,block group,index,"Block Group 3, Census Tract 6118.03, Loudoun County, Virginia"
511076118041,primcare_3sfca,1.77229335598614,2021,block group,index,"Block Group 1, Census Tract 6118.04, Loudoun County, Virginia"
511076118042,primcare_3sfca,1.78380642861938,2021,block group,index,"Block Group 2, Census Tract 6118.04, Loudoun County, Virginia"
511076118043,primcare_3sfca,1.65664467868533,2021,block group,index,"Block Group 3, Census Tract 6118.04, Loudoun County, Virginia"
511076118051,primcare_3sfca,1.70955782866008,2021,block group,index,"Block Group 1, Census Tract 6118.05, Loudoun County, Virginia"
511076118052,primcare_3sfca,1.6963366146178,2021,block group,index,"Block Group 2, Census Tract 6118.05, Loudoun County, Virginia"
511076118061,primcare_3sfca,1.53233710003,2021,block group,index,"Block Group 1, Census Tract 6118.06, Loudoun County, Virginia"
511076118062,primcare_3sfca,1.63898576468066,2021,block group,index,"Block Group 2, Census Tract 6118.06, Loudoun County, Virginia"
