"region_name","year","value","region_type","measure","measure_type","measure_units","geoid"
"Census Tract 1002, Arlington County, Virginia",2015,9.622510538,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2015,9.622510538,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2016,8.286136598,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2016,8.286136598,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2016,8.286136598,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2016,8.286136598,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2016,8.286136598,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2017,12.68826258,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2017,12.68826258,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2017,12.68826258,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2017,12.68826258,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2017,12.68826258,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2018,8.22127787,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2018,8.22127787,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2018,8.22127787,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2018,8.22127787,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2018,8.22127787,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2019,8.435945226,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2019,8.435945226,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2019,8.435945226,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2019,8.435945226,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1002, Arlington County, Virginia",2019,8.435945226,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100200
"Census Tract 1003, Arlington County, Virginia",2015,12.96138078,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2015,12.96138078,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2015,12.96138078,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2015,12.96138078,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2015,12.96138078,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2016,11.56915632,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2016,11.56915632,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2016,11.56915632,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2016,11.56915632,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2016,11.56915632,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2017,18.00704117,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2017,18.00704117,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2017,18.00704117,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2017,18.00704117,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2017,18.00704117,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2018,11.8674189,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2018,11.8674189,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2018,11.8674189,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2018,11.8674189,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2018,11.8674189,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2019,6.640222325,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2019,6.640222325,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2019,6.640222325,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2019,6.640222325,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1003, Arlington County, Virginia",2019,6.640222325,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100300
"Census Tract 1004, Arlington County, Virginia",2015,11.09095558,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2015,11.09095558,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2015,11.09095558,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2015,11.09095558,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2015,11.09095558,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2016,7.591530643,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2016,7.591530643,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2016,7.591530643,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2016,7.591530643,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2016,7.591530643,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2017,12.34707233,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2017,12.34707233,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2017,12.34707233,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2017,12.34707233,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2017,12.34707233,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2018,8.936270732,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2018,8.936270732,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2018,8.936270732,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2018,8.936270732,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2018,8.936270732,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2019,7.504746459,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2019,7.504746459,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2019,7.504746459,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2019,7.504746459,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1004, Arlington County, Virginia",2019,7.504746459,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100400
"Census Tract 1005, Arlington County, Virginia",2015,10.64150344,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2015,10.64150344,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2015,10.64150344,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2015,10.64150344,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2015,10.64150344,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2016,15.87058507,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2016,15.87058507,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2016,15.87058507,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2016,15.87058507,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2016,15.87058507,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2017,17.66607483,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2017,17.66607483,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2017,17.66607483,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2017,17.66607483,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2017,17.66607483,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2018,12.00733717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2018,12.00733717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2018,12.00733717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2018,12.00733717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2018,12.00733717,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2019,7.356920862,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2019,7.356920862,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2019,7.356920862,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2019,7.356920862,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1005, Arlington County, Virginia",2019,7.356920862,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100500
"Census Tract 1006, Arlington County, Virginia",2015,12.01526658,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2015,12.01526658,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2015,12.01526658,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2015,12.01526658,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2015,12.01526658,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2016,12.43448101,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2016,12.43448101,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2016,12.43448101,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2016,12.43448101,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2016,12.43448101,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2017,19.12684615,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2017,19.12684615,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2017,19.12684615,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2017,19.12684615,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2017,19.12684615,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
"Census Tract 1006, Arlington County, Virginia",2018,13.33829415,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51013100600
